id,neighbourhood_group_cleansed,room_type,instant_bookable,accommodates,bathrooms,bedrooms,beds,host_total_listings_count,distance_to_center,price,ln_price
60611,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,4.0,5.062224081699655,125.0,4.836281906951478
169483,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,16.945051021605455,162.0,5.093750200806762
170761,Brooklyn,Private room,True,2,1.5,1.0,1.0,3.0,7.725905752889102,105.0,4.663439094112067
98663,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,1.2311679807659321,150.0,5.017279836814924
100002,Manhattan,Private room,False,2,1.0,1.0,2.0,1.0,11.606386178400877,62.0,4.143134726391533
100186,Brooklyn,Entire home/apt,False,3,1.0,1.0,2.0,1.0,9.853814984745172,150.0,5.017279836814924
176135,Brooklyn,Entire home/apt,False,1,1.0,1.0,1.0,1.0,9.409259399866633,101.0,4.624972813284271
177606,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,2.146056133296847,150.0,5.017279836814924
179670,Manhattan,Private room,False,1,1.0,1.0,1.0,1.0,4.109576637626174,175.0,5.170483995038151
182069,Manhattan,Entire home/apt,False,3,1.0,1.0,1.0,1.0,4.77722043054235,133.0,4.897839799950911
103555,Brooklyn,Entire home/apt,False,3,2.5,2.0,2.0,2.0,7.311686668019892,260.0,5.564520407322694
105469,Queens,Private room,False,1,1.0,1.0,1.0,2.0,23.950710173140436,114.0,4.74493212836325
106363,Manhattan,Private room,False,1,1.5,1.0,1.0,4.0,8.2256134499778,77.0,4.356708826689592
106647,Brooklyn,Entire home/apt,False,4,1.0,2.0,3.0,3.0,8.270057074388546,181.0,5.204006687076795
189135,Manhattan,Private room,False,2,1.0,1.0,2.0,2.0,0.8824859879011905,180.0,5.198497031265826
190974,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,1.0,9.972766392261823,130.0,4.875197323201151
191610,Manhattan,Private room,True,2,1.0,1.0,1.0,3.0,1.8398140804462848,134.0,4.90527477843843
195123,Manhattan,Private room,False,2,1.5,1.0,1.0,2.0,9.104893883388076,76.0,4.343805421853684
195240,Brooklyn,Private room,False,1,1.0,1.0,1.0,3.0,11.733533370997446,60.0,4.110873864173311
106906,Brooklyn,Entire home/apt,False,2,1.0,2.0,2.0,2.0,8.129113961595968,221.0,5.402677381872279
107630,Brooklyn,Entire home/apt,False,3,1.0,1.0,2.0,4.0,4.280227389307671,175.0,5.170483995038151
112435,Brooklyn,Private room,False,2,1.0,1.0,1.0,5.0,7.488219943374944,95.0,4.564348191467836
113265,Brooklyn,Private room,False,2,1.0,1.0,1.0,4.0,9.569212439000802,60.0,4.110873864173311
115535,Manhattan,Private room,False,1,1.0,1.0,1.0,3.0,7.845306866506979,58.0,4.07753744390572
195989,Brooklyn,Private room,False,2,1.0,1.0,1.0,2.0,9.043708274948864,133.0,4.897839799950911
198744,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,2.562263853119069,243.0,5.497168225293202
199733,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,6.0,9.309413274278972,142.0,4.962844630259907
200955,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,2.0,2.9974718242072464,125.0,4.836281906951478
116551,Manhattan,Entire home/apt,False,2,1.0,0.0,2.0,5.0,5.857230273043571,85.0,4.454347296253507
118061,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,1.0,9.449278142640335,90.0,4.51085950651685
125163,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,5.0,9.309808197715343,99.0,4.605170185988092
135465,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,3.0,7.999576600888404,189.0,5.247024072160486
136493,Brooklyn,Private room,False,4,2.5,2.0,2.0,1.0,9.254358461597507,266.0,5.58724865840025
140133,Brooklyn,Entire home/apt,False,4,1.0,0.0,3.0,2.0,5.385881229326241,280.0,5.638354669333745
204065,Brooklyn,Entire home/apt,True,8,1.0,2.0,5.0,4.0,8.150002648722436,398.0,5.988961416889864
205485,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,9.127551936141298,185.0,5.225746673713202
206957,Brooklyn,Private room,False,4,1.0,1.0,4.0,2.0,19.634077701265447,65.0,4.189654742026425
208889,Brooklyn,Entire home/apt,False,4,1.0,2.0,2.0,8.0,8.751375718487319,89.0,4.499809670330265
209310,Queens,Private room,False,1,1.0,1.0,2.0,5.0,5.518136908639895,71.0,4.276666119016055
213330,Manhattan,Private room,False,2,2.0,1.0,1.0,4.0,4.593061711825613,220.0,5.3981627015177525
216080,Brooklyn,Private room,True,2,1.0,1.0,1.0,3.0,7.559799563265331,183.0,5.214935757608986
144087,Manhattan,Entire home/apt,False,4,1.0,2.0,3.0,6.0,6.071728070208175,259.0,5.560681631015528
146726,Manhattan,Entire home/apt,False,2,1.5,1.0,1.0,4.0,6.018994175466389,175.0,5.170483995038151
148259,Brooklyn,Entire home/apt,False,6,1.0,3.0,3.0,3.0,6.117881813455836,320.0,5.771441123130016
148825,Manhattan,Entire home/apt,False,3,1.0,2.0,2.0,4.0,5.026851348202514,122.0,4.812184355372417
150804,Manhattan,Private room,False,2,2.0,2.0,2.0,1.0,4.193392633944917,513.0,6.2422232654551655
217580,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,1.0,15.911703641793492,121.0,4.804021044733257
218358,Manhattan,Private room,False,1,1.0,1.0,1.0,1.0,6.040016607075692,53.0,3.9889840465642745
219066,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,3.0,15.419007092651741,106.0,4.672828834461906
219922,Manhattan,Private room,False,1,1.0,1.0,2.0,2.0,6.912789805583482,91.0,4.5217885770490405
222304,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,2.3437082343998594,141.0,4.955827057601261
223930,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,9.544562634515685,150.0,5.017279836814924
225354,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,5.4764227366416,182.0,5.209486152841421
225976,Staten Island,Entire home/apt,True,3,1.0,1.0,1.0,1.0,17.833176138062637,80.0,4.394449154672439
151199,Queens,Entire home/apt,False,3,1.0,2.0,2.0,2.0,5.948668628043173,275.0,5.62040086571715
152263,Manhattan,Private room,False,3,1.0,1.0,2.0,2.0,6.014207394739411,248.0,5.517452896464707
157673,Brooklyn,Entire home/apt,False,4,1.0,1.0,1.0,2.0,9.364295905765545,69.0,4.248495242049359
158061,Brooklyn,Private room,False,2,1.0,1.0,1.0,4.0,9.84090019832818,162.0,5.093750200806762
228317,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,9.53905232822453,161.0,5.087596335232384
230877,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,4.0,4.975173741294537,145.0,4.983606621708336
232612,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,8.863769193779929,108.0,4.6913478822291435
233638,Queens,Private room,False,2,1.0,1.0,2.0,5.0,9.025482474533028,83.0,4.430816798843313
235552,Brooklyn,Entire home/apt,False,6,2.0,3.0,4.0,1.0,10.467923004242746,288.0,5.666426688112432
162508,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,3.0,10.008565144628578,122.0,4.812184355372417
166006,Manhattan,Entire home/apt,False,6,1.0,2.0,5.0,1.0,4.930159772903404,310.0,5.739792912179234
253811,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
253828,Brooklyn,Private room,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
253839,Brooklyn,Private room,True,4,1.0,1.0,2.0,40.0,3.5259685623966046,513.0,6.2422232654551655
235651,Manhattan,Private room,False,3,1.0,1.0,1.0,3.0,2.358860057604239,110.0,4.709530201312334
235951,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,1.319813340067455,143.0,4.969813299576001
235960,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,1.0,4.100766552455643,180.0,5.198497031265826
239733,Queens,Entire home/apt,False,1,1.0,1.0,1.0,3.0,6.077080899754948,250.0,5.5254529391317835
245544,Bronx,Private room,False,2,1.0,2.0,2.0,5.0,14.03081765553908,44.0,3.8066624897703196
245574,Brooklyn,Private room,False,2,1.0,1.0,2.0,3.0,8.079592400531695,177.0,5.181783550292085
248865,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
253842,Brooklyn,Private room,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,319.0,5.768320995793772
253846,Brooklyn,Hotel room,False,2,1.0,1.0,1.0,40.0,3.5259685623966046,381.0,5.945420608606575
255476,Brooklyn,Private room,False,1,2.0,2.0,2.0,2.0,5.850699663443235,93.0,4.543294782270004
255601,Brooklyn,Entire home/apt,False,2,1.0,2.0,2.0,1.0,8.021584046959676,229.0,5.438079308923196
255957,Manhattan,Entire home/apt,False,4,2.0,2.0,2.0,3.0,4.2596977342850835,495.0,6.206575926724928
248966,Brooklyn,Private room,False,2,2.0,1.0,1.0,2.0,7.992925262177104,95.0,4.564348191467836
249704,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,6.46272245234682,185.0,5.225746673713202
249867,Brooklyn,Private room,False,1,1.0,1.0,1.0,4.0,9.843753504952064,99.0,4.605170185988092
250536,Manhattan,Private room,False,2,1.0,1.0,3.0,2.0,6.866037701205602,122.0,4.812184355372417
250537,Manhattan,Entire home/apt,False,6,2.0,2.0,2.0,2.0,6.908172785394428,360.0,5.8888779583328805
251277,Manhattan,Private room,False,1,2.0,2.0,1.0,1.0,3.2780153541410004,115.0,4.7535901911063645
253332,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,10.730941556985421,181.0,5.204006687076795
253466,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
263232,Manhattan,Entire home/apt,False,4,1.0,1.0,2.0,1.0,7.859026027237598,125.0,4.836281906951478
263888,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,4.3288915233320155,247.0,5.5134287461649825
266449,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,2.0,4.291857849779327,126.0,4.844187086458591
253471,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
253475,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
253800,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
253803,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
253806,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.5259685623966046,428.0,6.061456918928017
322037,Brooklyn,Entire home/apt,False,5,1.0,1.0,4.0,1.0,4.886235492787626,285.0,5.655991810819852
325429,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,3.482816868060955,225.0,5.420534999272286
328744,Brooklyn,Entire home/apt,False,4,1.0,2.0,3.0,7.0,10.305757832765456,237.0,5.472270673671475
332208,Brooklyn,Entire home/apt,False,2,1.0,2.0,3.0,4.0,4.493412929137474,159.0,5.075173815233827
266753,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,6.0,4.3054397004964535,235.0,5.4638318050256105
267652,Brooklyn,Private room,False,1,1.0,1.0,1.0,4.0,12.836787149359516,69.0,4.248495242049359
268335,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,11.0,4.740263388290887,175.0,5.170483995038151
269283,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,11.389221186227436,65.0,4.189654742026425
269404,Queens,Private room,False,2,1.0,1.0,1.0,29.0,6.292626584667272,95.0,4.564348191467836
333323,Manhattan,Private room,False,1,1.0,1.0,1.0,7.0,0.8593812185499087,75.0,4.330733340286331
342995,Manhattan,Private room,False,2,1.0,1.0,1.0,5.0,7.149184282104309,135.0,4.912654885736052
343276,Manhattan,Private room,True,2,1.0,1.0,2.0,5.0,0.7875441290080928,132.0,4.890349128221754
344082,Manhattan,Entire home/apt,True,1,1.0,1.0,1.0,5.0,0.7739117226534494,212.0,5.3612921657094255
350168,Brooklyn,Entire home/apt,False,2,1.0,2.0,2.0,6.0,9.192996328460337,167.0,5.123963979403259
351859,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,1.2003759535028444,290.0,5.673323267171493
352651,Brooklyn,Private room,False,2,1.0,1.0,1.0,5.0,11.256367240987098,84.0,4.442651256490317
270231,Queens,Private room,False,2,1.0,1.0,2.0,2.0,6.385901914762672,124.0,4.8283137373023015
270345,Manhattan,Entire home/apt,False,4,1.0,1.0,1.0,1.0,3.7109209843957895,259.0,5.560681631015528
271083,Brooklyn,Entire home/apt,False,6,1.0,2.0,4.0,21.0,11.500186943439456,71.0,4.276666119016055
272026,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,1.0,13.343822791356823,81.0,4.406719247264253
274743,Manhattan,Entire home/apt,False,1,1.0,0.0,1.0,1.0,3.476702480186843,96.0,4.574710978503383
275976,Brooklyn,Entire home/apt,False,5,1.0,2.0,2.0,3.0,9.23633525944145,141.0,4.955827057601261
276021,Brooklyn,Entire home/apt,False,4,2.0,2.0,2.0,4.0,5.658916033075987,352.0,5.8664680569332965
353317,Manhattan,Private room,False,2,1.0,1.0,1.0,1.0,4.821618912305976,120.0,4.795790545596741
373618,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,4.795360566872931,325.0,5.786897381366708
385824,Bronx,Entire home/apt,False,2,1.0,2.0,4.0,2.0,14.836583116399394,204.0,5.3230099791384085
386744,Manhattan,Private room,False,1,1.0,1.0,1.0,4.0,2.642329888260981,120.0,4.795790545596741
281851,Manhattan,Private room,False,2,0.0,1.0,3.0,4.0,6.202278580683597,117.0,4.770684624465665
287408,Manhattan,Entire home/apt,False,1,1.0,1.0,2.0,1.0,0.8138980665877648,200.0,5.303304908059076
287845,Brooklyn,Entire home/apt,False,4,1.0,2.0,2.0,1.0,8.784267307412371,293.0,5.683579767338681
387666,Manhattan,Private room,False,2,2.0,2.0,3.0,2.0,9.458051735896683,75.0,4.330733340286331
389482,Queens,Private room,True,2,1.0,1.0,1.0,2.0,15.09118685403376,75.0,4.330733340286331
392948,Brooklyn,Private room,False,1,1.0,1.0,3.0,5.0,6.291921991596907,52.0,3.970291913552122
396636,Manhattan,Entire home/apt,False,2,1.0,,1.0,1.0,8.704380087436537,130.0,4.875197323201151
397034,Manhattan,Private room,False,1,1.0,1.0,1.0,1.0,2.6969309860658695,127.0,4.852030263919617
292800,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,1.0,2.9883330919894022,225.0,5.420534999272286
294227,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.499906241219051,428.0,6.061456918928017
294242,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.499906241219051,428.0,6.061456918928017
294259,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.499906241219051,428.0,6.061456918928017
294263,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.499906241219051,428.0,6.061456918928017
294280,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,40.0,3.499906241219051,428.0,6.061456918928017
408983,Brooklyn,Entire home/apt,False,4,1.0,1.0,3.0,2.0,11.231756275694384,435.0,6.077642243349034
409262,Brooklyn,Entire home/apt,False,5,1.0,2.0,3.0,14.0,8.055405212841295,300.0,5.707110264748875
411918,Brooklyn,Entire home/apt,False,6,1.0,3.0,4.0,3.0,10.284574963161928,190.0,5.25227342804663
413504,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,6.08063119330124,164.0,5.10594547390058
416557,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,4.0,5.139995854707954,138.0,4.9344739331306915
417685,Brooklyn,Entire home/apt,False,4,1.0,2.0,3.0,1.0,10.382770670076763,125.0,4.836281906951478
423275,Queens,Entire home/apt,False,3,1.0,1.0,1.0,1.0,5.77427101191753,150.0,5.017279836814924
424767,Manhattan,Entire home/apt,False,4,1.0,0.0,2.0,2.0,1.6687145938812074,246.0,5.5093883366279774
295998,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,2.0,3.944219947013719,375.0,5.929589143389895
298759,Brooklyn,Private room,False,2,1.0,2.0,1.0,6.0,8.77055306312587,50.0,3.9318256327243257
299531,Brooklyn,Entire home/apt,True,7,2.0,3.0,4.0,3.0,12.845124190439282,136.0,4.919980925828125
301034,Manhattan,Private room,False,1,1.5,1.0,1.0,5.0,6.022194067891065,55.0,4.02535169073515
302238,Manhattan,Entire home/apt,False,9,1.0,2.0,8.0,42.0,6.356593217408046,283.0,5.648974238161206
431865,Manhattan,Entire home/apt,True,2,1.0,2.0,3.0,2.0,9.307219017285629,343.0,5.840641657373398
433414,Brooklyn,Entire home/apt,True,2,1.0,1.0,1.0,4.0,8.180821048535726,144.0,4.976733742420574
433914,Brooklyn,Entire home/apt,False,4,1.0,1.0,4.0,1.0,12.895978558368757,122.0,4.812184355372417
437352,Brooklyn,Entire home/apt,False,3,1.0,2.0,2.0,3.0,9.89812847554883,145.0,4.983606621708336
302280,Manhattan,Entire home/apt,False,7,1.0,1.0,4.0,42.0,6.19989840109989,200.0,5.303304908059076
302309,Manhattan,Entire home/apt,False,9,1.0,2.0,6.0,42.0,6.15784774318758,300.0,5.707110264748875
302705,Manhattan,Private room,False,1,1.0,1.0,1.0,1.0,2.8438997436894544,75.0,4.330733340286331
302758,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,1.0,5.974985633703684,150.0,5.017279836814924
303264,Manhattan,Entire home/apt,False,10,1.0,2.0,6.0,42.0,6.422798885184542,283.0,5.648974238161206
305245,Manhattan,Entire home/apt,False,9,1.0,2.0,4.0,42.0,6.159794139533621,350.0,5.860786223465865
306799,Brooklyn,Private room,False,2,1.0,1.0,3.0,1.0,7.958034114668779,169.0,5.135798437050262
310325,Manhattan,Private room,False,1,,1.0,1.0,5.0,8.01524237998172,64.0,4.174387269895637
310338,Manhattan,Private room,False,1,1.0,1.0,1.0,5.0,8.010719315499765,64.0,4.174387269895637
310524,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,7.278111350652427,156.0,5.056245805348308
314982,Manhattan,Private room,False,2,1.0,1.0,1.0,1.0,2.875299615399253,121.0,4.804021044733257
318021,Manhattan,Private room,False,1,1.0,1.0,1.0,1.0,5.6693745858012115,87.0,4.477336814478207
321136,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,2.0,8.968045401275724,211.0,5.356586274672012
438513,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,2.0,11.40509492440883,140.0,4.948759890378168
439750,Brooklyn,Private room,False,2,1.0,1.0,1.0,5.0,5.926814854444483,55.0,4.02535169073515
439870,Brooklyn,Entire home/apt,False,6,2.0,4.0,4.0,2.0,9.853259573234142,454.0,6.12029741895095
442636,Queens,Entire home/apt,False,4,1.0,1.0,2.0,2.0,9.561730901129412,72.0,4.290459441148391
443646,Manhattan,Entire home/apt,False,2,3.0,1.0,1.0,2.0,3.6601662365553875,518.0,6.251903883165888
447766,Manhattan,Private room,False,1,1.0,1.0,1.0,1.0,2.076707543008072,100.0,4.61512051684126
448011,Brooklyn,Private room,False,2,1.0,1.0,1.0,4.0,7.893130859282165,202.0,5.313205979041787
479002,Brooklyn,Private room,False,2,2.0,2.0,2.0,2.0,8.006505739697978,418.0,6.037870919922137
479285,Queens,Entire home/apt,False,1,1.0,1.0,1.0,2.0,5.603072181293097,113.0,4.736198448394496
483414,Brooklyn,Private room,False,2,1.0,1.0,1.0,6.0,8.715327353300378,49.0,3.912023005428146
487684,Brooklyn,Entire home/apt,False,4,2.5,2.0,1.0,3.0,7.859447527168462,400.0,5.993961427306569
488958,Brooklyn,Private room,False,1,2.0,1.0,0.0,7.0,8.599124802542692,103.0,4.6443908991413725
491123,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,9.503525529472835,143.0,4.969813299576001
498052,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,5.219437110099807,160.0,5.081404364984463
449660,Brooklyn,Private room,False,2,1.0,1.0,2.0,1.0,12.172103568597302,72.0,4.290459441148391
450577,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,1.0,2.2281447807105836,253.0,5.537334267018537
453094,Brooklyn,Private room,True,2,1.0,1.0,1.0,3.0,7.967257878770079,114.0,4.74493212836325
455734,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,13.396353291352199,120.0,4.795790545596741
456190,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,2.0,3.0848801413868974,227.0,5.429345628954441
456578,Manhattan,Private room,False,1,1.0,1.0,1.0,2.0,11.15836928761019,103.0,4.6443908991413725
499763,Manhattan,Private room,False,1,1.0,1.0,1.0,6.0,0.7272501201120325,80.0,4.394449154672439
504362,Brooklyn,Entire home/apt,False,5,1.0,2.0,2.0,2.0,9.085965781303141,304.0,5.720311776607412
463042,Manhattan,Entire home/apt,False,3,1.0,1.0,2.0,2.0,3.926483506323458,252.0,5.53338948872752
465706,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,4.0,4.941017021764845,120.0,4.795790545596741
466277,Brooklyn,Entire home/apt,False,5,1.0,2.0,3.0,5.0,6.126619662078302,210.0,5.351858133476067
466457,Brooklyn,Entire home/apt,False,3,1.0,2.0,2.0,1.0,8.584419428243505,200.0,5.303304908059076
467569,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,4.297654749728646,218.0,5.389071729816501
507393,Brooklyn,Private room,False,1,1.0,1.0,1.0,6.0,8.621448857523326,45.0,3.828641396489095
513343,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,1.0,9.223515334164468,100.0,4.61512051684126
476983,Manhattan,Private room,False,2,1.5,1.0,1.0,2.0,8.176116562317246,45.0,3.828641396489095
607781,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,1.0,4.921980401497437,120.0,4.795790545596741
513688,Brooklyn,Entire home/apt,False,6,2.0,3.0,4.0,1.0,8.0083039580137,314.0,5.752572638825633
514548,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,8.360307118571939,150.0,5.017279836814924
611156,Manhattan,Private room,False,1,1.0,1.0,1.0,2.0,8.761399452459704,59.0,4.0943445622221
613528,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,2.0,7.303984573038899,125.0,4.836281906951478
523123,Brooklyn,Entire home/apt,False,6,2.0,4.0,4.0,2.0,10.843062401027986,433.0,6.073044534100405
528485,Brooklyn,Private room,False,1,1.0,1.0,1.0,7.0,10.599069665996808,80.0,4.394449154672439
530576,Manhattan,Private room,False,1,1.0,2.0,1.0,8.0,2.62845753366148,75.0,4.330733340286331
531455,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,1.0,10.90044136980434,84.0,4.442651256490317
639199,Staten Island,Entire home/apt,False,8,3.5,4.0,6.0,3.0,35.142582738993205,150.0,5.017279836814924
641012,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,2.0,9.804271685979788,135.0,4.912654885736052
532288,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,29.0,3.088110186491224,308.0,5.733341276897746
536578,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,8.612802340238982,43.0,3.784189633918261
540057,Manhattan,Entire home/apt,False,6,1.0,2.0,3.0,2.0,7.758106280135993,134.0,4.90527477843843
541725,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,3.0,4.679698709893477,308.0,5.733341276897746
543792,Queens,Entire home/apt,False,2,1.0,0.0,3.0,3.0,7.938313301677677,108.0,4.6913478822291435
545261,Brooklyn,Private room,False,3,1.0,1.0,1.0,2.0,7.772545015276724,190.0,5.25227342804663
545586,Brooklyn,Entire home/apt,False,5,2.0,3.0,3.0,2.0,5.803689155578513,301.0,5.71042701737487
545651,Brooklyn,Private room,False,2,1.0,2.0,1.0,5.0,11.22847284853626,77.0,4.356708826689592
643328,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,6.0,9.2322250580575,153.0,5.0369526024136295
644575,Staten Island,Private room,False,2,1.0,1.0,1.0,2.0,16.247012906806187,70.0,4.2626798770413155
645075,Manhattan,Private room,False,2,1.0,1.0,1.0,2.0,0.7099224134398144,173.0,5.159055299214529
645693,Queens,Private room,False,1,1.0,1.0,1.0,4.0,5.716362446867471,74.0,4.31748811353631
646458,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,5.116119021487228,150.0,5.017279836814924
550653,Brooklyn,Private room,False,1,1.5,1.0,1.0,3.0,10.88340010577216,54.0,4.007333185232471
552502,Brooklyn,Private room,False,2,1.0,1.0,2.0,2.0,9.199011064962642,88.0,4.48863636973214
552519,Brooklyn,Entire home/apt,False,6,1.0,2.0,3.0,17.0,10.111618634646968,126.0,4.844187086458591
651648,Brooklyn,Private room,False,2,1.0,1.0,1.0,2.0,8.654486479303676,330.0,5.802118375377063
658366,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,2.7328501192605104,273.0,5.6131281063880705
658932,Queens,Private room,False,2,1.0,1.0,1.0,1.0,9.54470547994494,61.0,4.127134385045092
552639,Manhattan,Entire home/apt,False,5,1.0,2.0,3.0,2.0,7.315142929901294,243.0,5.497168225293202
553872,Manhattan,Private room,False,2,1.0,1.0,0.0,4.0,8.006199512314598,90.0,4.51085950651685
553903,Manhattan,Private room,False,2,1.0,1.0,1.0,4.0,8.080942092794523,90.0,4.51085950651685
560078,Manhattan,Private room,False,2,1.0,2.0,2.0,1.0,3.8605392443543645,230.0,5.442417710521793
666613,Brooklyn,Entire home/apt,True,4,1.0,2.0,2.0,6.0,5.603832741773732,267.0,5.5909869805108565
666837,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,1.0,4.391737760079206,185.0,5.225746673713202
669640,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,9.084663539848725,81.0,4.406719247264253
675793,Manhattan,Private room,False,1,1.0,2.0,3.0,3.0,2.947361924505781,171.0,5.147494476813453
680225,Queens,Private room,False,1,1.0,1.0,1.0,2.0,7.871826358154283,100.0,4.61512051684126
570797,Manhattan,Private room,False,2,1.0,1.0,1.0,3.0,0.6701013238620547,175.0,5.170483995038151
571564,Brooklyn,Private room,False,2,1.0,1.0,1.0,5.0,9.84218039002804,82.0,4.418840607796598
573671,Brooklyn,Private room,False,1,1.5,1.0,1.0,25.0,8.495152733775887,92.0,4.532599493153256
576227,Manhattan,Entire home/apt,False,3,1.0,2.0,3.0,2.0,7.669345137133175,230.0,5.442417710521793
681599,Brooklyn,Private room,False,2,1.0,1.0,1.0,8.0,12.061056685574114,53.0,3.9889840465642745
684808,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,10.0,1.2512750900258054,161.0,5.087596335232384
684991,Manhattan,Entire home/apt,False,3,1.0,1.0,2.0,10.0,1.2512750900258054,159.0,5.075173815233827
690603,Brooklyn,Entire home/apt,True,4,1.0,2.0,3.0,16.0,9.570306359024764,225.0,5.420534999272286
690934,Brooklyn,Entire home/apt,False,14,3.5,5.0,7.0,1.0,8.516181668691823,500.0,6.2166061010848646
581488,Brooklyn,Entire home/apt,False,2,1.0,2.0,1.0,1.0,5.065090726428774,283.0,5.648974238161206
582372,Queens,Private room,False,2,1.0,1.0,2.0,2.0,5.536012656869717,65.0,4.189654742026425
590903,Manhattan,Entire home/apt,False,2,1.0,2.0,2.0,1.0,6.274045070744052,97.0,4.584967478670572
