,accommodates,price,host_total_listings_count,review_scores_rating,latitude,longitude,availability_365,distance_to_center,instant_bookable,room_type
16980,2.0,111.0,1.0,4.8,40.81138,-73.94468,225,12.12506423150549,f,Private room
16983,1.0,46.0,1569.0,5.0,40.70918,-73.96606,365,3.3907281998476555,f,Private room
16988,4.0,98.0,4.0,4.66,40.73522,-73.73539,230,22.94239481740252,f,Entire home/apt
16989,6.0,362.0,5.0,4.97,40.6595,-73.99216,0,6.032888691981869,f,Entire home/apt
16990,2.0,300.0,7.0,4.86,40.62527,-73.91304,365,12.492518454248026,f,Private room
16994,2.0,65.0,1.0,4.78,40.77467,-73.91581,90,10.256206854001551,f,Entire home/apt
16995,1.0,400.0,1.0,4.86,40.72008,-73.9965,178,1.1451658271549874,f,Entire home/apt
16996,4.0,379.0,2.0,4.82,40.74971,-74.00278,270,4.121225269772006,t,Entire home/apt
17001,1.0,39.0,1569.0,5.0,40.65247,-73.95622,334,7.9073234947403,f,Private room
17002,1.0,43.0,1569.0,4.5,40.70098,-73.91252,365,7.988432787281468,f,Private room
17003,1.0,36.0,1569.0,5.0,40.70913,-73.96635,365,3.367109596450201,f,Private room
17004,2.0,300.0,2.0,4.86,40.78626,-73.9783,90,8.503163776699235,t,Entire home/apt
17008,4.0,159.0,60.0,5.0,40.76271,-73.99233,306,5.6760774210398885,f,Entire home/apt
17011,4.0,132.0,1.0,5.0,40.80385,-73.9585,296,10.894026388634368,f,Entire home/apt
17019,1.0,45.0,1569.0,4.86,40.69431,-73.92991,365,6.734346623600047,f,Private room
17020,1.0,44.0,1569.0,3.33,40.69361,-73.92961,365,6.782466501638492,f,Private room
17021,6.0,210.0,19.0,4.41,40.68056,-73.91099,365,8.77337078705376,f,Entire home/apt
17022,2.0,90.0,2.0,4.88,40.64502,-73.94295,90,9.21765897138018,f,Entire home/apt
17023,2.0,90.0,11.0,4.54,40.79057,-73.94164,196,10.21396596581671,f,Entire home/apt
17024,2.0,73.0,5.0,4.86,40.77944,-73.8245,364,16.995579846969907,f,Private room
17025,7.0,950.0,1.0,4.68,40.70624,-73.95381,364,4.4590570228718285,f,Entire home/apt
17026,2.0,340.0,40.0,4.89,40.75468,-73.99483,34,4.759087736826599,t,Private room
17027,6.0,500.0,40.0,4.56,40.75487,-73.99374,33,4.798751174998996,t,Private room
17028,2.0,51.0,2.0,4.55,40.6843,-73.77658,365,19.59857551109563,t,Entire home/apt
17029,1.0,165.0,28.0,4.89,40.72613,-73.98864,325,2.0892537210051256,f,Entire home/apt
17030,2.0,130.0,261.0,4.67,40.71797,-73.99412,302,1.1596689238495081,f,Entire home/apt
17033,1.0,448.0,7.0,4.69,40.71864,-74.00309,0,0.7020831701948164,t,Private room
17037,2.0,172.0,261.0,4.8,40.71882,-73.99607,347,1.077689780651201,f,Entire home/apt
17038,3.0,361.0,1127.0,5.0,40.73753,-73.9825,347,3.3959458685248567,t,Entire home/apt
17040,1.0,52.0,12.0,5.0,40.80257,-73.9583,293,10.768066094859432,f,Private room
17042,3.0,265.0,4.0,4.8,40.66209,-73.91951,179,9.21437296308453,f,Entire home/apt
17043,2.0,296.0,132.0,5.0,40.7717,-73.95816,363,7.697631414304481,f,Entire home/apt
17044,2.0,10.0,5.0,5.0,40.77723,-73.96053,97,8.131708164512876,f,Entire home/apt
17047,2.0,371.0,771.0,4.53,40.74463,-73.99042,280,3.782916497227952,t,Private room
17048,2.0,439.0,771.0,4.46,40.74295,-73.99012,287,3.6176157051765117,t,Private room
17049,2.0,360.0,771.0,4.59,40.74528,-73.98984,296,3.867722974599524,t,Private room
17050,2.0,512.0,771.0,4.62,40.74296,-73.99036,285,3.611211833099918,t,Private room
17051,2.0,383.0,771.0,4.57,40.74506,-73.98891,294,3.8733135280872135,t,Private room
17052,2.0,220.0,28.0,4.91,40.79067,-73.97028,279,9.174613043697219,t,Entire home/apt
17060,2.0,121.0,5.0,4.81,40.88438,-73.85081,178,23.129811149922986,f,Entire home/apt
17065,2.0,245.0,28.0,5.0,40.79201,-73.97232,290,9.261386038788958,f,Entire home/apt
17067,4.0,203.0,3.0,4.91,40.66843,-73.89387,265,10.661358975824598,f,Entire home/apt
17068,1.0,145.0,28.0,4.69,40.79164,-73.97237,275,9.22093929007167,f,Entire home/apt
17069,2.0,80.0,4.0,4.63,40.80397,-73.94727,29,11.287862389784433,f,Private room
17071,2.0,81.0,17.0,4.45,40.75247,-73.78604,231,19.054495788038423,f,Private room
17072,1.0,100.0,3.0,4.95,40.76212,-73.98152,160,5.867090791542605,t,Private room
17074,8.0,606.0,40.0,4.66,40.75486,-73.99409,33,4.791394396386361,t,Private room
17075,1.0,45.0,3.0,5.0,40.72956,-73.97973,277,2.899980869955927,f,Private room
17085,2.0,505.0,771.0,4.64,40.76184,-73.97425,295,6.081545190737369,t,Private room
17086,2.0,427.0,771.0,4.76,40.76348,-73.97436,276,6.241833054082969,t,Private room
17087,4.0,665.0,771.0,4.82,40.76392,-73.97574,238,6.237658034134801,t,Private room
17088,4.0,618.0,771.0,4.91,40.76192,-73.97584,293,6.031857816388749,t,Private room
17089,4.0,784.0,771.0,5.0,40.76242,-73.97458,247,6.127449071649142,t,Private room
17090,4.0,700.0,771.0,4.79,40.76331,-73.9762,199,6.159920653697768,t,Private room
17093,6.0,313.0,414.0,4.5,40.75649642944336,-73.99369049072266,349,4.976370189264733,f,Entire home/apt
17094,2.0,157.0,3.0,4.81,40.64041,-74.08834,180,10.623661647609913,f,Private room
17095,3.0,115.0,4.0,4.85,40.65252,-73.94599,255,8.392821169972342,f,Entire home/apt
17098,2.0,484.0,3.0,4.86,40.68902,-73.93317,365,6.682763413825394,t,Private room
17099,3.0,230.0,86.0,5.0,40.74806,-73.97523,365,4.707854116578023,t,Entire home/apt
17100,3.0,230.0,86.0,3.67,40.74864,-73.97736,365,4.666456674738997,t,Entire home/apt
17101,3.0,263.0,86.0,4.67,40.7499,-73.97545,270,4.870047389706621,t,Entire home/apt
17102,3.0,230.0,86.0,2.0,40.74811,-73.97694,365,4.634741075823451,t,Entire home/apt
17103,3.0,230.0,86.0,5.0,40.75019,-73.97562,365,4.889924874821648,t,Entire home/apt
17104,3.0,263.0,86.0,4.86,40.74833,-73.97726,365,4.64138978248351,t,Entire home/apt
17105,3.0,230.0,86.0,4.5,40.7504,-73.9757,365,4.906317052124333,f,Entire home/apt
17106,3.0,263.0,86.0,5.0,40.74951,-73.97542,365,4.834647486287895,t,Entire home/apt
17107,3.0,230.0,86.0,5.0,40.74875,-73.97736,365,4.676926722487067,t,Entire home/apt
17108,3.0,230.0,86.0,4.86,40.74825,-73.97713,365,4.639542786107646,t,Entire home/apt
17109,1.0,40.0,1569.0,5.0,40.68968,-73.91937,365,7.740687566103761,f,Private room
17110,1.0,40.0,1569.0,5.0,40.68935,-73.92028,365,7.68070220504699,f,Private room
17112,3.0,170.0,261.0,5.0,40.76525,-73.98959,0,6.0018828899860175,f,Entire home/apt
17113,2.0,51.0,15.0,4.79,40.67602,-73.94471,61,6.585907888774121,f,Private room
17114,2.0,200.0,1.0,5.0,40.71944,-73.99119,49,1.455400147405801,f,Entire home/apt
17117,4.0,159.0,60.0,4.86,40.76066,-73.99361,365,5.4313002040670355,f,Entire home/apt
17118,1.0,111.0,3.0,4.89,40.64225,-73.94935,332,9.178773372353326,f,Private room
17129,2.0,124.0,3.0,5.0,40.68369,-73.93592,243,6.733851344405059,f,Entire home/apt
17130,1.0,55.0,4.0,4.91,40.68209457397461,-73.86422729492188,356,12.429149696797836,f,Private room
17131,4.0,107.0,2.0,4.86,40.85283,-73.90627,365,17.69807628929569,t,Entire home/apt
17133,3.0,369.0,1127.0,4.86,40.75666943580685,-73.98039785200811,317,5.341569065502201,t,Entire home/apt
17134,1.0,50.0,10.0,5.0,40.85025,-73.86273,144,19.477760952072146,f,Private room
17135,4.0,120.0,4.0,1.0,40.80481,-73.92681,365,12.220567429941465,t,Entire home/apt
17141,2.0,206.0,261.0,4.2,40.71829,-73.99372,335,1.2067750076319261,f,Entire home/apt
17143,6.0,150.0,1.0,4.78,40.66022,-73.76563,234,21.092928860185093,f,Entire home/apt
17145,2.0,87.0,2.0,4.82,40.7289,-73.7932,121,18.024781310063968,t,Private room
17146,6.0,656.0,2.0,4.92,40.72383,-73.97671,55,2.761103964925623,f,Entire home/apt
17147,1.0,44.0,1569.0,5.0,40.6924,-73.92947,274,6.837025311000496,f,Private room
17148,2.0,230.0,1.0,4.93,40.72854,-74.002,128,1.7904688011706398,t,Entire home/apt
17149,4.0,178.0,8.0,4.95,40.67235,-73.95827,241,6.030135841405941,t,Entire home/apt
17154,4.0,108.0,1.0,4.57,40.65186,-73.95721,211,7.921200170252058,f,Entire home/apt
17155,2.0,199.0,1.0,4.95,40.69229,-73.95634,111,4.764440324680355,f,Entire home/apt
17156,2.0,155.0,3.0,4.84,40.71053850281057,-73.740816241397,185,22.3538683381481,f,Entire home/apt
17157,6.0,276.0,5.0,4.83,40.58325,-74.15221,270,18.958067381751217,t,Entire home/apt
17158,1.0,37.0,6.0,4.5,40.81253,-73.91571,206,13.453596718616641,f,Private room
17160,4.0,207.0,125.0,4.86,40.70482,-74.00756,104,0.8889289499388016,f,Entire home/apt
17161,2.0,250.0,4.0,4.92,40.71543,-73.96392,154,3.560602156786387,t,Entire home/apt
17163,4.0,213.0,5.0,4.77,40.67718,-73.97533,129,4.724070293888075,f,Entire home/apt
17166,2.0,180.0,2.0,5.0,40.72893,-74.00101,269,1.8502904393381996,t,Entire home/apt
17169,2.0,103.0,16.0,5.0,40.7597,-73.96072,358,6.468737405959063,f,Entire home/apt
17172,1.0,59.0,14.0,5.0,40.82466,-73.94606,335,13.43139017325876,f,Private room
17173,3.0,117.0,10.0,4.83,40.70438,-73.87307,278,11.244313616443959,f,Entire home/apt
17176,2.0,267.0,1.0,4.95,40.78129435335512,-73.9760629655367,287,8.030897561517719,t,Private room
17178,6.0,111.0,1.0,4.61,40.7711,-73.90644,203,10.606767476018296,f,Entire home/apt
17181,2.0,129.0,60.0,4.91,40.76155,-73.96694,316,6.349021244661798,f,Entire home/apt
17182,2.0,160.0,1.0,4.98,40.64993,-74.00849,214,6.985947772640666,f,Private room
17183,1.0,56.0,12.0,5.0,40.80372,-73.95832,75,10.88617007311383,f,Private room
17184,2.0,90.0,2.0,4.67,40.74415,-73.91977,139,8.063695605272292,f,Entire home/apt
17185,2.0,145.0,387.0,4.57,40.784549713134766,-73.97425842285156,304,8.422343266981361,f,Entire home/apt
17188,4.0,131.0,50.0,4.71,40.74593,-73.99207,2,3.8743765346522663,t,Private room
17189,4.0,136.0,50.0,4.78,40.74695,-73.99062,1,4.0203437399270605,t,Private room
17190,4.0,552.0,50.0,4.68,40.74782,-73.99051,1,4.11495815870554,t,Private room
17191,4.0,381.0,771.0,4.69,40.70511,-74.01466,210,1.1173724066231794,t,Entire home/apt
17192,2.0,1048.0,2.0,4.96,40.74637,-73.99233,365,3.9145148685565037,f,Entire home/apt
17193,2.0,350.0,2.0,4.61,40.69455,-73.82275,273,15.580210923273087,t,Private room
17195,2.0,380.0,771.0,4.81,40.76195,-73.97595,305,6.030984301557689,t,Private room
17196,1.0,68.0,28.0,5.0,40.67704,-73.94558,269,6.458168198564257,f,Private room
17197,2.0,483.0,5.0,4.86,40.7347326,-73.9896255,184,2.809698868703995,t,Entire home/apt
17198,2.0,474.0,5.0,4.86,40.7347326,-73.9896255,272,2.809698868703995,t,Entire home/apt
17199,2.0,588.0,5.0,4.86,40.7347326,-73.9896255,365,2.809698868703995,t,Entire home/apt
17202,2.0,72.0,3.0,4.86,40.68689,-73.90622,270,8.88989192545843,f,Entire home/apt
17203,1.0,57.0,5.0,4.89,40.81257,-73.85371,320,16.964469155871896,f,Private room
17204,2.0,76.0,5.0,4.85,40.81189,-73.85516,300,16.82271194340129,f,Private room
17206,2.0,109.0,6.0,4.91,40.58541,-74.07033,343,15.161294975129108,f,Entire home/apt
17207,1.0,55.0,12.0,4.67,40.80425,-73.95815,185,10.946225122101195,f,Private room
17208,2.0,574.0,771.0,5.0,40.76225,-73.97647,180,6.043093087891661,t,Private room
17211,1.0,37.0,1569.0,4.86,40.68806,-73.91883,365,7.844895369728962,f,Private room
17212,1.0,39.0,1569.0,4.86,40.68838,-73.91828,365,7.876031720821193,f,Private room
17215,4.0,145.0,1.0,4.43,40.65989,-73.95322,360,7.371302745528597,f,Entire home/apt
17216,1.0,50.0,12.0,4.33,40.80438,-73.95625,32,11.019536272477387,f,Private room
17217,3.0,329.0,15.0,4.5,40.75331,-73.93501,270,7.49378343177898,t,Private room
17218,3.0,123.0,85.0,4.63,40.78508,-73.95228,364,9.231178128770086,f,Entire home/apt
17219,3.0,252.0,15.0,4.26,40.75257,-73.93556,295,7.407359101070035,t,Private room
17221,2.0,85.0,1.0,4.86,40.65442,-73.95982,196,7.563700285120781,t,Entire home/apt
17222,8.0,299.0,11.0,5.0,40.74827,-73.7569,360,21.359756980110184,f,Entire home/apt
17223,2.0,58.0,1.0,4.44,40.84592,-73.89141,270,17.676596909759468,t,Private room
17225,6.0,225.0,4.0,4.86,40.61762,-73.99852,364,10.594416477993807,f,Entire home/apt
17226,3.0,110.0,13.0,4.9,40.66191,-73.96029,274,6.840663883437655,f,Entire home/apt
17227,8.0,415.0,56.0,4.48,40.74822,-73.98802,2,4.227791455766925,t,Private room
17229,6.0,3782.0,14.0,5.0,40.77726,-73.955,351,8.364199241568162,t,Entire home/apt
17230,5.0,231.0,2.0,4.87,40.66655,-73.99415,202,5.231316062036032,f,Entire home/apt
17232,3.0,182.0,1.0,4.86,40.63704,-73.9533,365,9.51812303034576,f,Entire home/apt
17233,16.0,700.0,1.0,5.0,40.69516,-73.90944,364,8.37197236272262,f,Entire home/apt
17234,3.0,279.0,1127.0,4.0,40.78622,-73.97282,352,8.63710978816572,t,Entire home/apt
17235,2.0,300.0,1127.0,5.0,40.74401,-73.9906,332,3.7130149396807837,t,Entire home/apt
17236,3.0,361.0,1127.0,4.86,40.74596,-73.99198,352,3.8798602421383053,t,Entire home/apt
17237,1.0,103.0,6.0,4.0,40.82407,-73.95393,365,13.134697167913636,f,Private room
17238,3.0,416.0,1127.0,4.86,40.75815,-73.97815,339,5.569704372292522,t,Entire home/apt
17239,2.0,60.0,4.0,4.5,40.64841,-73.89884,363,11.525046400088565,f,Private room
17240,1.0,142.0,28.0,5.0,40.72786,-73.98773,306,2.2816104971648334,f,Entire home/apt
17241,1.0,167.0,28.0,4.93,40.72757,-73.98685,351,2.309187599547794,f,Entire home/apt
17242,1.0,155.0,28.0,5.0,40.72759,-73.98681,295,2.3131348118878905,f,Entire home/apt
17243,1.0,123.0,28.0,4.88,40.72576,-73.98721,270,2.147447964543526,f,Entire home/apt
17244,4.0,288.0,6.0,4.92,40.60798,-74.00808,321,11.648759409854673,t,Entire home/apt
17245,1.0,46.0,1569.0,5.0,40.67305,-73.95912,243,5.9243288229979125,f,Private room
17246,1.0,44.0,1569.0,5.0,40.68969,-73.91938,365,7.739523489230218,f,Private room
17249,8.0,299.0,56.0,4.71,40.74696,-73.98677,2,4.13745747904732,t,Private room
17254,2.0,155.0,2.0,4.93,40.70588,-73.82962,346,14.88764440379849,f,Private room
17255,1.0,80.0,2.0,5.0,40.85414,-73.93807,365,16.732570410492,f,Private room
17256,1.0,65.0,2.0,5.0,40.85373,-73.93614,365,16.74613500828579,f,Private room
17257,1.0,242.0,9.0,5.0,40.75426,-73.99227,335,4.761143748157211,f,Entire home/apt
17259,2.0,110.0,1.0,4.96,40.63776,-73.93062,89,10.48413840847165,f,Entire home/apt
17261,1.0,77.0,2.0,4.96,40.80134897578847,-73.96656002792663,282,10.399474490950436,f,Private room
17266,5.0,143.0,2.0,4.63,40.66185,-73.94322,363,7.748531836951211,f,Entire home/apt
17267,2.0,134.0,1.0,4.81,40.672,-73.93283,184,7.653879834047613,f,Entire home/apt
17268,2.0,155.0,1.0,4.87,40.66089,-73.96155,269,6.876165700570218,t,Private room
17271,5.0,577.0,16.0,5.0,40.73805,-74.00649,350,2.8159510753163866,f,Entire home/apt
17273,3.0,339.0,19.0,5.0,40.75377,-73.97265,181,5.360069569997656,f,Entire home/apt
17274,1.0,228.0,28.0,4.33,40.75043,-73.99526,324,4.289092713769693,f,Private room
17275,1.0,198.0,28.0,4.86,40.74845,-73.99715,316,4.041724742038139,f,Private room
17277,2.0,160.0,47.0,4.89,40.77651,-73.98135,274,7.3903520842373185,f,Entire home/apt
17278,2.0,250.0,3.0,4.67,40.71863189049118,-74.00409643926923,118,0.6760965651564016,f,Entire home/apt
17281,8.0,135.0,3.0,4.88,40.69203,-73.75761,269,21.06607613002214,f,Entire home/apt
17282,1.0,76.0,366.0,4.88,40.79144,-73.94517,270,10.142600896491137,f,Private room
17283,3.0,174.0,73.0,4.79,40.770451,-73.955894,337,7.682936486217095,f,Entire home/apt
17284,2.0,39.0,11.0,5.0,40.68839,-73.91905,331,7.814722527667212,f,Private room
17285,6.0,210.0,19.0,4.45,40.67846,-73.91222,365,8.777719293016585,f,Entire home/apt
17287,1.0,234.0,28.0,4.0,40.74919,-73.99702,333,4.124617564482923,f,Private room
17288,1.0,189.0,28.0,3.0,40.74876,-73.9972,313,4.074835883315345,f,Private room
17289,1.0,198.0,28.0,4.75,40.7485,-73.99551,272,4.074958688796013,f,Private room
17290,1.0,189.0,28.0,3.33,40.75025,-73.99717,303,4.238290394306413,f,Private room
17291,1.0,185.0,28.0,4.67,40.74896,-73.99523,299,4.130028567940522,f,Private room
17292,1.0,205.0,28.0,5.0,40.7498,-73.99516,318,4.2224655817430845,f,Private room
17294,1.0,198.0,28.0,4.0,40.7486,-73.99652,301,4.068223891756428,f,Private room
17295,1.0,198.0,28.0,4.86,40.74835,-73.99646,319,4.041976089076489,f,Private room
17296,5.0,210.0,19.0,4.33,40.67995,-73.91086,365,8.811253071538937,f,Entire home/apt
17298,4.0,162.0,60.0,4.86,40.76109,-73.99365,365,5.47758542863183,f,Entire home/apt
17299,5.0,362.0,11.0,4.92,40.78826,-73.96969,365,8.938810093128799,f,Entire home/apt
17302,2.0,40.0,13.0,4.67,40.68597,-73.87791,340,11.201837354176782,f,Private room
17303,5.0,275.0,11.0,4.92,40.78834,-73.96995,316,8.939701546613476,f,Entire home/apt
17304,4.0,550.0,771.0,4.64,40.76404,-73.97421,205,6.303545147746831,t,Private room
17305,6.0,210.0,19.0,4.68,40.67881,-73.91256,365,8.735012924436154,f,Entire home/apt
17306,1.0,46.0,1569.0,4.86,40.67517,-73.95907,365,5.753779942877129,f,Private room
17307,1.0,198.0,28.0,4.5,40.75064,-73.99678,315,4.286830260094179,f,Private room
17308,1.0,198.0,28.0,4.86,40.75055,-73.99647,316,4.281818964283546,f,Private room
17309,1.0,198.0,28.0,4.0,40.75031,-73.99532,311,4.274983062973789,f,Private room
17311,1.0,241.0,28.0,3.0,40.74895,-73.99528,337,4.128018642571582,f,Private room
17312,1.0,185.0,28.0,3.83,40.75044,-73.99576,270,4.281478140509015,f,Private room
17313,1.0,198.0,28.0,4.63,40.74921,-73.99717,321,4.124500922418095,f,Private room
17314,1.0,234.0,28.0,2.67,40.74307,-74.00058,327,3.404809918748933,f,Private room
17317,2.0,96.0,28.0,5.0,40.67646,-73.94535,364,6.51322923002728,f,Private room
17318,1.0,68.0,28.0,5.0,40.67867,-73.9454,295,6.360543608768931,f,Private room
17319,1.0,68.0,28.0,5.0,40.67658,-73.94356,304,6.624281620994614,f,Private room
17320,1.0,65.0,28.0,5.0,40.67834,-73.94408,352,6.471915101420394,f,Private room
17321,1.0,65.0,28.0,4.75,40.67657,-73.94488,334,6.536856908570526,f,Private room
17322,1.0,145.0,28.0,5.0,40.72561,-73.98815,139,2.0781367841060403,f,Entire home/apt
17323,1.0,65.0,28.0,5.0,40.67728,-73.9458,308,6.427137109078092,f,Private room
17324,1.0,55.0,1523.0,4.86,40.67472186048383,-73.95577850961632,57,5.983178710551205,f,Private room
17325,1.0,185.0,28.0,4.2,40.7506,-73.99647,255,4.2872798186609,f,Private room
17326,1.0,198.0,28.0,4.67,40.74853,-73.99701,316,4.052659494287782,f,Private room
17328,6.0,270.0,261.0,4.8,40.7601,-73.99311,227,5.37856703810615,f,Entire home/apt
17331,4.0,130.0,9.0,4.78,40.65716,-73.98164,284,6.511757989597918,f,Entire home/apt
17333,3.0,55.0,11.0,5.0,40.68894,-73.91908,352,7.791347391470514,f,Private room
17334,4.0,300.0,5.0,4.86,40.71998,-73.95488,334,4.384464759729928,f,Entire home/apt
17337,4.0,70.0,3.0,4.78,40.68464,-73.92527,49,7.489332767875543,f,Entire home/apt
17338,2.0,172.0,3.0,4.78,40.71606,-73.96585,270,3.4054358758351246,f,Private room
17339,1.0,65.0,28.0,5.0,40.67689,-73.94575,238,6.457151624012597,f,Private room
17340,1.0,68.0,28.0,5.0,40.67653,-73.94426,279,6.58087028432704,f,Private room
17342,2.0,154.0,6.0,4.9,40.77476,-73.90362,318,11.044936199207488,f,Private room
17343,2.0,84.0,5.0,5.0,40.65966,-73.75828,92,21.706056858611575,f,Entire home/apt
17345,2.0,468.0,50.0,4.64,40.74693,-73.99274,2,3.9641748869277196,t,Private room
17346,2.0,153.0,50.0,4.79,40.74766,-73.99227,1,4.0532500536593155,t,Private room
17347,2.0,468.0,50.0,4.68,40.74628,-73.99066,4,3.9487976729401475,t,Private room
17349,1.0,47.0,1569.0,4.86,40.70949,-73.96586,365,3.4036448829204478,f,Private room
17350,2.0,115.0,19.0,4.91,40.82953,-73.94774,214,13.883978032269196,f,Entire home/apt
17351,4.0,250.0,1.0,4.96,40.73634,-74.00596,149,2.6255276091678117,f,Private room
17352,5.0,112.0,2.0,4.85,40.67103,-73.8784,348,11.715888069140032,f,Entire home/apt
17355,4.0,125.0,1.0,4.67,40.82838,-73.94435,305,13.868792975792095,t,Entire home/apt
17358,3.0,375.0,1127.0,4.0,40.74434,-73.98526,325,3.9261376360915174,t,Entire home/apt
17360,3.0,125.0,261.0,4.14,40.78186,-73.95203,349,8.93162056771415,f,Entire home/apt
17362,4.0,376.0,2.0,4.38,40.71945,-73.99767,364,1.0263284578994198,f,Entire home/apt
17363,2.0,393.0,40.0,4.6,40.75279,-73.99508,33,4.548970898083343,t,Private room
17364,1.0,49.0,1569.0,5.0,40.65795,-73.95382,365,7.514663861318818,f,Private room
17365,2.0,175.0,1.0,4.93,40.66383,-73.98145,131,5.81836331126356,f,Entire home/apt
17366,5.0,210.0,19.0,4.56,40.67878,-73.91265,365,8.729613266373057,f,Entire home/apt
17367,2.0,201.0,2.0,4.25,40.77622,-73.95519,89,8.25690910231759,f,Entire home/apt
17368,6.0,210.0,19.0,4.77,40.68044,-73.9109,351,8.78575042462911,f,Entire home/apt
17369,4.0,225.0,15.0,4.39,40.75422,-73.93532,289,7.5344473391929165,t,Private room
17370,6.0,287.0,1.0,4.92,40.68128,-73.73261,234,23.313024696118447,t,Private room
17372,3.0,252.0,15.0,4.27,40.75413,-73.93458,291,7.57775685968678,t,Private room
17373,1.0,120.0,2.0,5.0,40.74665,-73.91936,365,8.218537696635536,f,Private room
17374,6.0,202.0,2.0,4.74,40.573452,-74.088165,228,16.96709373769027,f,Private room
17375,1.0,300.0,12.0,4.86,40.80275,-73.95122,365,11.022719511771879,t,Entire home/apt
17376,2.0,166.0,3.0,4.4,40.71755,-73.96409,89,3.573967327261569,f,Private room
17377,6.0,130.0,3.0,4.65,40.67153,-73.94392,345,6.956577070676171,f,Entire home/apt
17379,2.0,61.0,9.0,5.0,40.685,-73.76792,365,20.30735009868708,f,Private room
17380,1.0,57.0,1.0,5.0,40.84962,-73.93075,363,16.488157838619397,f,Private room
17381,3.0,160.0,3.0,4.8,40.67692,-73.95111,184,6.105778877548016,f,Entire home/apt
17382,1.0,77.0,1.0,4.89,40.74055,-73.92595,191,7.422310905348722,f,Private room
17383,2.0,357.0,4.0,4.6,40.76149,-73.98791,179,5.63256993869528,f,Entire home/apt
17385,2.0,172.0,2.0,4.74,40.70332,-73.90116,237,8.899997176851679,t,Entire home/apt
17386,2.0,189.0,16.0,4.84,40.69056,-73.9328,365,6.645973469996976,f,Private room
17387,3.0,200.0,2.0,4.86,40.76298,-73.95947,335,6.82654123556578,f,Entire home/apt
17388,2.0,153.0,2.0,4.98,40.68455,-73.91776,141,8.072967377121016,f,Entire home/apt
17391,8.0,233.0,2.0,4.86,40.7921,-73.94525,365,10.202602419023815,f,Entire home/apt
17394,2.0,117.0,1.0,4.87,40.67721,-73.98318,165,4.393664844956138,f,Entire home/apt
